country,cnt,date,V_all,V_all_adj
Albania,ALB,2021-08-15,0.2614,0.29728192880700555
Albania,ALB,2021-08-16,0.2638,0.30001137268281586
Albania,ALB,2021-08-17,0.2663,0.3028545433867849
Albania,ALB,2021-08-18,0.26839999999999997,0.30524280677811894
Albania,ALB,2021-08-19,0.2705,0.30763107016945296
Albania,ALB,2021-08-20,0.272,0.3093369725918344
Albania,ALB,2021-08-21,0.2735,0.31104287501421585
Albania,ALB,2021-08-22,0.2741,0.3117252359831684
Albania,ALB,2021-08-23,0.2759,0.31377231889002616
Albania,ALB,2021-08-24,0.2776,0.3157056749687251
Albania,ALB,2021-08-25,0.2793,0.3176390310474241
Albania,ALB,2021-08-26,0.281,0.31957238712612307
Albania,ALB,2021-08-27,0.2828,0.32161947003298075
Albania,ALB,2021-08-28,0.28395000000000004,0.32292732855680656
Albania,ALB,2021-08-29,0.2851,0.3242351870806323
Albania,ALB,2021-08-30,0.2869,0.32628226998749005
Albania,ALB,2021-08-31,0.289,0.328670533378824
Albania,ALB,2021-09-01,0.2912,0.33117252359831684
Albania,ALB,2021-09-02,0.2939,0.33424314795860344
Albania,ALB,2021-09-03,0.295725,0.33631866257250087
Albania,ALB,2021-09-04,0.29755000000000004,0.33839417718639825
Albania,ALB,2021-09-05,0.299375,0.3404696918002957
Albania,ALB,2021-09-06,0.3012,0.3425452064141931
Albania,ALB,2021-09-07,0.3036,0.34527465029000337
Albania,ALB,2021-09-08,0.3061,0.3481178209939724
Albania,ALB,2021-09-09,0.3084,0.350733538041624
Albania,ALB,2021-09-10,0.31010000000000004,0.352666894120323
Albania,ALB,2021-09-11,0.31170000000000003,0.35448652337086317
Albania,ALB,2021-09-12,0.3122,0.35505515751165695
Albania,ALB,2021-09-13,0.3136,0.35664733310587965
Albania,ALB,2021-09-14,0.31489999999999996,0.35812578187194355
Albania,ALB,2021-09-15,0.3161,0.3594905038098487
Albania,ALB,2021-09-16,0.3172,0.3607414989195951
Albania,ALB,2021-09-17,0.31829999999999997,0.36199249402934147
Albania,ALB,2021-09-18,0.31895,0.36273171841237345
Albania,ALB,2021-09-19,0.3196,0.3634709427954054
Albania,ALB,2021-09-20,0.3206,0.36460821107699304
Albania,ALB,2021-09-21,0.3215,0.3656317525304219
Albania,ALB,2021-09-22,0.3225,0.3667690208120095
Albania,ALB,2021-09-23,0.3236,0.3680200159217559
Albania,ALB,2021-09-24,0.3246,0.36915728420334354
Albania,ALB,2021-09-25,0.3253333333333333,0.36999128094317446
Albania,ALB,2021-09-26,0.32606666666666667,0.37082527768300544
Albania,ALB,2021-09-27,0.3268,0.3716592744228363
Albania,ALB,2021-09-28,0.32770000000000005,0.37268281587626523
Albania,ALB,2021-09-29,0.3286,0.37370635732969404
Albania,ALB,2021-09-30,0.3295,0.37472989878312296
Andorra,AND,2020-01-01,0,0
Andorra,AND,2020-01-02,0,0
Andorra,AND,2020-01-03,0,0
Andorra,AND,2020-01-04,0,0
Andorra,AND,2020-01-05,0,0
Andorra,AND,2020-01-06,0,0
Andorra,AND,2020-01-07,0,0
Andorra,AND,2020-01-08,0,0
Andorra,AND,2020-01-09,0,0
Andorra,AND,2020-01-10,0,0
Andorra,AND,2020-01-11,0,0
Andorra,AND,2020-01-12,0,0
Andorra,AND,2020-01-13,0,0
Andorra,AND,2020-01-14,0,0
Andorra,AND,2020-01-15,0,0
Andorra,AND,2020-01-16,0,0
Andorra,AND,2020-01-17,0,0
Andorra,AND,2020-01-18,0,0
Andorra,AND,2020-01-19,0,0
Andorra,AND,2020-01-20,0,0
Andorra,AND,2020-01-21,0,0
Andorra,AND,2020-01-22,0,0
Andorra,AND,2020-01-23,0,0
Andorra,AND,2020-01-24,0,0
Andorra,AND,2020-01-25,0,0
Andorra,AND,2020-01-26,0,0
Andorra,AND,2020-01-27,0,0
Andorra,AND,2020-01-28,0,0
Andorra,AND,2020-01-29,0,0
Andorra,AND,2020-01-30,0,0
Andorra,AND,2020-01-31,0,0
Andorra,AND,2020-02-01,0,0
Andorra,AND,2020-02-02,0,0
Andorra,AND,2020-02-03,0,0
Andorra,AND,2020-02-04,0,0
Andorra,AND,2020-02-05,0,0
Andorra,AND,2020-02-06,0,0
Andorra,AND,2020-02-07,0,0
Andorra,AND,2020-02-08,0,0
Andorra,AND,2020-02-09,0,0
Andorra,AND,2020-02-10,0,0
Andorra,AND,2020-02-11,0,0
Andorra,AND,2020-02-12,0,0
Andorra,AND,2020-02-13,0,0
Andorra,AND,2020-02-14,0,0
Andorra,AND,2020-02-15,0,0
Andorra,AND,2020-02-16,0,0
Andorra,AND,2020-02-17,0,0
Andorra,AND,2020-02-18,0,0
Andorra,AND,2020-02-19,0,0
Andorra,AND,2020-02-20,0,0
Andorra,AND,2020-02-21,0,0
Andorra,AND,2020-02-22,0,0
Andorra,AND,2020-02-23,0,0
Andorra,AND,2020-02-24,0,0
Andorra,AND,2020-02-25,0,0
Andorra,AND,2020-02-26,0,0
Andorra,AND,2020-02-27,0,0
Andorra,AND,2020-02-28,0,0
Andorra,AND,2020-02-29,0,0
Andorra,AND,2020-03-01,0,0
Andorra,AND,2020-03-02,0,0
Andorra,AND,2020-03-03,0,0
Andorra,AND,2020-03-04,0,0
Andorra,AND,2020-03-05,0,0
Andorra,AND,2020-03-06,0,0
Andorra,AND,2020-03-07,0,0
Andorra,AND,2020-03-08,0,0
Andorra,AND,2020-03-09,0,0
Andorra,AND,2020-03-10,0,0
Andorra,AND,2020-03-11,0,0
Andorra,AND,2020-03-12,0,0
Andorra,AND,2020-03-13,0,0
Andorra,AND,2020-03-14,0,0
Andorra,AND,2020-03-15,0,0
Andorra,AND,2020-03-16,0,0
Andorra,AND,2020-03-17,0,0
Andorra,AND,2020-03-18,0,0
Andorra,AND,2020-03-19,0,0
Andorra,AND,2020-03-20,0,0
Andorra,AND,2020-03-21,0,0
Andorra,AND,2020-03-22,0,0
Andorra,AND,2020-03-23,0,0
Andorra,AND,2020-03-24,0,0
Andorra,AND,2020-03-25,0,0
Andorra,AND,2020-03-26,0,0
Andorra,AND,2020-03-27,0,0
Andorra,AND,2020-03-28,0,0
Andorra,AND,2020-03-29,0,0
Andorra,AND,2020-03-30,0,0
Andorra,AND,2020-03-31,0,0
Andorra,AND,2020-04-01,0,0
Andorra,AND,2020-04-02,0,0
Andorra,AND,2020-04-03,0,0
Andorra,AND,2020-04-04,0,0
Andorra,AND,2020-04-05,0,0
Andorra,AND,2020-04-06,0,0
Andorra,AND,2020-04-07,0,0
Andorra,AND,2020-04-08,0,0
Andorra,AND,2020-04-09,0,0
Andorra,AND,2020-04-10,0,0
Andorra,AND,2020-04-11,0,0
Andorra,AND,2020-04-12,0,0
Andorra,AND,2020-04-13,0,0
Andorra,AND,2020-04-14,0,0
Andorra,AND,2020-04-15,0,0
Andorra,AND,2020-04-16,0,0
Andorra,AND,2020-04-17,0,0
Andorra,AND,2020-04-18,0,0
Andorra,AND,2020-04-19,0,0
Andorra,AND,2020-04-20,0,0
Andorra,AND,2020-04-21,0,0
Andorra,AND,2020-04-22,0,0
Andorra,AND,2020-04-23,0,0
Andorra,AND,2020-04-24,0,0
Andorra,AND,2020-04-25,0,0
Andorra,AND,2020-04-26,0,0
Andorra,AND,2020-04-27,0,0
Andorra,AND,2020-04-28,0,0
Andorra,AND,2020-04-29,0,0
Andorra,AND,2020-04-30,0,0
Andorra,AND,2020-05-01,0,0
Andorra,AND,2020-05-02,0,0
Andorra,AND,2020-05-03,0,0
Andorra,AND,2020-05-04,0,0
Andorra,AND,2020-05-05,0,0
Andorra,AND,2020-05-06,0,0
Andorra,AND,2020-05-07,0,0
Andorra,AND,2020-05-08,0,0
Andorra,AND,2020-05-09,0,0
Andorra,AND,2020-05-10,0,0
Andorra,AND,2020-05-11,0,0
Andorra,AND,2020-05-12,0,0
Andorra,AND,2020-05-13,0,0
Andorra,AND,2020-05-14,0,0
Andorra,AND,2020-05-15,0,0
Andorra,AND,2020-05-16,0,0
Andorra,AND,2020-05-17,0,0
Andorra,AND,2020-05-18,0,0
Andorra,AND,2020-05-19,0,0
Andorra,AND,2020-05-20,0,0
Andorra,AND,2020-05-21,0,0
Andorra,AND,2020-05-22,0,0
Andorra,AND,2020-05-23,0,0
Andorra,AND,2020-05-24,0,0
Andorra,AND,2020-05-25,0,0
Andorra,AND,2020-05-26,0,0
Andorra,AND,2020-05-27,0,0
Andorra,AND,2020-05-28,0,0
Andorra,AND,2020-05-29,0,0
Andorra,AND,2020-05-30,0,0
Andorra,AND,2020-05-31,0,0
Andorra,AND,2020-06-01,0,0
Andorra,AND,2020-06-02,0,0
Andorra,AND,2020-06-03,0,0
Andorra,AND,2020-06-04,0,0
Andorra,AND,2020-06-05,0,0
Andorra,AND,2020-06-06,0,0
Andorra,AND,2020-06-07,0,0
Andorra,AND,2020-06-08,0,0
Andorra,AND,2020-06-09,0,0
Andorra,AND,2020-06-10,0,0
Andorra,AND,2020-06-11,0,0
Andorra,AND,2020-06-12,0,0
Andorra,AND,2020-06-13,0,0
Andorra,AND,2020-06-14,0,0
Andorra,AND,2020-06-15,0,0
Andorra,AND,2020-06-16,0,0
Andorra,AND,2020-06-17,0,0
Andorra,AND,2020-06-18,0,0
Andorra,AND,2020-06-19,0,0
Andorra,AND,2020-06-20,0,0
Andorra,AND,2020-06-21,0,0
Andorra,AND,2020-06-22,0,0
Andorra,AND,2020-06-23,0,0
Andorra,AND,2020-06-24,0,0
Andorra,AND,2020-06-25,0,0
Andorra,AND,2020-06-26,0,0
Andorra,AND,2020-06-27,0,0
Andorra,AND,2020-06-28,0,0
Andorra,AND,2020-06-29,0,0
Andorra,AND,2020-06-30,0,0
Andorra,AND,2020-07-01,0,0
Andorra,AND,2020-07-02,0,0
Andorra,AND,2020-07-03,0,0
Andorra,AND,2020-07-04,0,0
Andorra,AND,2020-07-05,0,0
Andorra,AND,2020-07-06,0,0
Andorra,AND,2020-07-07,0,0
Andorra,AND,2020-07-08,0,0
Andorra,AND,2020-07-09,0,0
Andorra,AND,2020-07-10,0,0
Andorra,AND,2020-07-11,0,0
Andorra,AND,2020-07-12,0,0
Andorra,AND,2020-07-13,0,0
Andorra,AND,2020-07-14,0,0
Andorra,AND,2020-07-15,0,0
Andorra,AND,2020-07-16,0,0
Andorra,AND,2020-07-17,0,0
Andorra,AND,2020-07-18,0,0
Andorra,AND,2020-07-19,0,0
Andorra,AND,2020-07-20,0,0
Andorra,AND,2020-07-21,0,0
Andorra,AND,2020-07-22,0,0
Andorra,AND,2020-07-23,0,0
Andorra,AND,2020-07-24,0,0
Andorra,AND,2020-07-25,0,0
Andorra,AND,2020-07-26,0,0
Andorra,AND,2020-07-27,0,0
Andorra,AND,2020-07-28,0,0
Andorra,AND,2020-07-29,0,0
Andorra,AND,2020-07-30,0,0
Andorra,AND,2020-07-31,0,0
Andorra,AND,2020-08-01,0,0
Andorra,AND,2020-08-02,0,0
Andorra,AND,2020-08-03,0,0
Andorra,AND,2020-08-04,0,0
Andorra,AND,2020-08-05,0,0
Andorra,AND,2020-08-06,0,0
Andorra,AND,2020-08-07,0,0
Andorra,AND,2020-08-08,0,0
Andorra,AND,2020-08-09,0,0
Andorra,AND,2020-08-10,0,0
Andorra,AND,2020-08-11,0,0
Andorra,AND,2020-08-12,0,0
Andorra,AND,2020-08-13,0,0
Andorra,AND,2020-08-14,0,0
Andorra,AND,2020-08-15,0,0
Andorra,AND,2020-08-16,0,0
Andorra,AND,2020-08-17,0,0
Andorra,AND,2020-08-18,0,0
Andorra,AND,2020-08-19,0,0
Andorra,AND,2020-08-20,0,0
Andorra,AND,2020-08-21,0,0
Andorra,AND,2020-08-22,0,0
Andorra,AND,2020-08-23,0,0
Andorra,AND,2020-08-24,0,0
Andorra,AND,2020-08-25,0,0
Andorra,AND,2020-08-26,0,0
Andorra,AND,2020-08-27,0,0
Andorra,AND,2020-08-28,0,0
Andorra,AND,2020-08-29,0,0
Andorra,AND,2020-08-30,0,0
Andorra,AND,2020-08-31,0,0
Andorra,AND,2020-09-01,0,0
Andorra,AND,2020-09-02,0,0
Andorra,AND,2020-09-03,0,0
Andorra,AND,2020-09-04,0,0
Andorra,AND,2020-09-05,0,0
Andorra,AND,2020-09-06,0,0
Andorra,AND,2020-09-07,0,0
Andorra,AND,2020-09-08,0,0
Andorra,AND,2020-09-09,0,0
Andorra,AND,2020-09-10,0,0
Andorra,AND,2020-09-11,0,0
Andorra,AND,2020-09-12,0,0
Andorra,AND,2020-09-13,0,0
Andorra,AND,2020-09-14,0,0
Andorra,AND,2020-09-15,0,0
Andorra,AND,2020-09-16,0,0
Andorra,AND,2020-09-17,0,0
Andorra,AND,2020-09-18,0,0
Andorra,AND,2020-09-19,0,0
Andorra,AND,2020-09-20,0,0
Andorra,AND,2020-09-21,0,0
Andorra,AND,2020-09-22,0,0
Andorra,AND,2020-09-23,0,0
Andorra,AND,2020-09-24,0,0
Andorra,AND,2020-09-25,0,0
Andorra,AND,2020-09-26,0,0
Andorra,AND,2020-09-27,0,0
Andorra,AND,2020-09-28,0,0
Andorra,AND,2020-09-29,0,0
Andorra,AND,2020-09-30,0,0
Andorra,AND,2020-10-01,0,0
Andorra,AND,2020-10-02,0,0
Andorra,AND,2020-10-03,0,0
Andorra,AND,2020-10-04,0,0
Andorra,AND,2020-10-05,0,0
Andorra,AND,2020-10-06,0,0
Andorra,AND,2020-10-07,0,0
Andorra,AND,2020-10-08,0,0
Andorra,AND,2020-10-09,0,0
Andorra,AND,2020-10-10,0,0
Andorra,AND,2020-10-11,0,0
Andorra,AND,2020-10-12,0,0
Andorra,AND,2020-10-13,0,0
Andorra,AND,2020-10-14,0,0
Andorra,AND,2020-10-15,0,0
Andorra,AND,2020-10-16,0,0
Andorra,AND,2020-10-17,0,0
Andorra,AND,2020-10-18,0,0
Andorra,AND,2020-10-19,0,0
Andorra,AND,2020-10-20,0,0
Andorra,AND,2020-10-21,0,0
Andorra,AND,2020-10-22,0,0
Andorra,AND,2020-10-23,0,0
Andorra,AND,2020-10-24,0,0
Andorra,AND,2020-10-25,0,0
Andorra,AND,2020-10-26,0,0
Andorra,AND,2020-10-27,0,0
Andorra,AND,2020-10-28,0,0
Andorra,AND,2020-10-29,0,0
Andorra,AND,2020-10-30,0,0
Andorra,AND,2020-10-31,0,0
Andorra,AND,2020-11-01,0,0
Andorra,AND,2020-11-02,0,0
Andorra,AND,2020-11-03,0,0
Andorra,AND,2020-11-04,0,0
Andorra,AND,2020-11-05,0,0
Andorra,AND,2020-11-06,0,0
Andorra,AND,2020-11-07,0,0
Andorra,AND,2020-11-08,0,0
Andorra,AND,2020-11-09,0,0
Andorra,AND,2020-11-10,0,0
Andorra,AND,2020-11-11,0,0
Andorra,AND,2020-11-12,0,0
Andorra,AND,2020-11-13,0,0
Andorra,AND,2020-11-14,0,0
Andorra,AND,2020-11-15,0,0
Andorra,AND,2020-11-16,0,0
Andorra,AND,2020-11-17,0,0
Andorra,AND,2020-11-18,0,0
Andorra,AND,2020-11-19,0,0
Andorra,AND,2020-11-20,0,0
Andorra,AND,2020-11-21,0,0
Andorra,AND,2020-11-22,0,0
Andorra,AND,2020-11-23,0,0
Andorra,AND,2020-11-24,0,0
Andorra,AND,2020-11-25,0,0
Andorra,AND,2020-11-26,0,0
Andorra,AND,2020-11-27,0,0
Andorra,AND,2020-11-28,0,0
Andorra,AND,2020-11-29,0,0
Andorra,AND,2020-11-30,0,0
Andorra,AND,2020-12-01,0,0
Andorra,AND,2020-12-02,0,0
Andorra,AND,2020-12-03,0,0
Andorra,AND,2020-12-04,0,0
Andorra,AND,2020-12-05,0,0
Andorra,AND,2020-12-06,0,0
Andorra,AND,2020-12-07,0,0
Andorra,AND,2020-12-08,0,0
Andorra,AND,2020-12-09,0,0
Andorra,AND,2020-12-10,0,0
Andorra,AND,2020-12-11,0,0
Andorra,AND,2020-12-12,0,0
Andorra,AND,2020-12-13,0,0
Andorra,AND,2020-12-14,0,0
Andorra,AND,2020-12-15,0,0
Andorra,AND,2020-12-16,0,0
Andorra,AND,2020-12-17,0,0
Andorra,AND,2020-12-18,0,0
Andorra,AND,2020-12-19,0,0
Andorra,AND,2020-12-20,0,0
Andorra,AND,2020-12-21,0,0
Andorra,AND,2020-12-22,0,0
Andorra,AND,2020-12-23,0,0
Andorra,AND,2020-12-24,0,0
Andorra,AND,2020-12-25,0,0
Andorra,AND,2020-12-26,0,0
Andorra,AND,2020-12-27,0,0
Andorra,AND,2020-12-28,0,0
Andorra,AND,2020-12-29,0,0
Andorra,AND,2020-12-30,0,0
Andorra,AND,2020-12-31,0,0
Andorra,AND,2021-01-01,0,0
Andorra,AND,2021-01-02,0,0
Andorra,AND,2021-01-03,0,0
Andorra,AND,2021-01-04,0,0
Andorra,AND,2021-01-05,0,0
Andorra,AND,2021-01-06,0,0
Andorra,AND,2021-01-07,0,0
Andorra,AND,2021-01-08,0,0
Andorra,AND,2021-01-09,0,0
Andorra,AND,2021-01-10,0,0
Andorra,AND,2021-01-11,0,0
Andorra,AND,2021-01-12,0,0
Andorra,AND,2021-01-13,0,0
Andorra,AND,2021-01-14,0,0
Andorra,AND,2021-01-15,0,0
Andorra,AND,2021-01-16,0,0
Andorra,AND,2021-01-17,0,0
Andorra,AND,2021-01-18,0,0
Andorra,AND,2021-01-19,0,0
Andorra,AND,2021-01-20,0,0
Andorra,AND,2021-01-21,0,0
Andorra,AND,2021-01-22,0,0
Andorra,AND,2021-01-23,0,0
Andorra,AND,2021-01-24,0,0
Andorra,AND,2021-01-25,0.0074,0.008415785283748435
Andorra,AND,2021-01-26,0.008257142857142857,0.009390586667966402
Andorra,AND,2021-01-27,0.009114285714285715,0.010365388052184368
Andorra,AND,2021-01-28,0.00997142857142857,0.011340189436402331
Andorra,AND,2021-01-29,0.01082857142857143,0.012314990820620299
Andorra,AND,2021-01-30,0.011685714285714285,0.013289792204838263
Andorra,AND,2021-01-31,0.012542857142857144,0.01426459358905623
Andorra,AND,2021-02-01,0.0134,0.015239394973274195
Andorra,AND,2021-02-02,0.013766666666666667,0.01565639334318966
Andorra,AND,2021-02-03,0.014133333333333333,0.01607339171310512
Andorra,AND,2021-02-04,0.014499999999999999,0.016490390083020584
Andorra,AND,2021-02-05,0.014866666666666665,0.016907388452936045
Andorra,AND,2021-02-06,0.015233333333333335,0.01732438682285151
Andorra,AND,2021-02-07,0.015600000000000001,0.017741385192766974
Andorra,AND,2021-02-08,0.015966666666666667,0.018158383562682436
Andorra,AND,2021-02-09,0.01633333333333333,0.018575381932597897
Andorra,AND,2021-02-10,0.0167,0.01899238030251336
Andorra,AND,2021-02-11,0.01885,0.02143750710792676
Andorra,AND,2021-02-12,0.021,0.023882633913340157
Andorra,AND,2021-02-13,0.021957142857142856,0.024971162125716883
Andorra,AND,2021-02-14,0.022914285714285713,0.026059690338093612
Andorra,AND,2021-02-15,0.02387142857142857,0.027148218550470338
Andorra,AND,2021-02-16,0.024828571428571432,0.02823674676284707
Andorra,AND,2021-02-17,0.025785714285714287,0.0293252749752238
Andorra,AND,2021-02-18,0.026742857142857145,0.030413803187600525
Andorra,AND,2021-02-19,0.0277,0.031502331399977254
Andorra,AND,2021-02-20,0.02834,0.032230183100193335
Andorra,AND,2021-02-21,0.028980000000000002,0.032958034800409416
Andorra,AND,2021-02-22,0.029619999999999997,0.03368588650062549
Andorra,AND,2021-02-23,0.03026,0.03441373820084157
Andorra,AND,2021-02-24,0.030899999999999997,0.03514158990105765
Andorra,AND,2021-02-25,0.03095,0.03519845331513703
Andorra,AND,2021-02-26,0.030999999999999996,0.03525531672921642
Andorra,AND,2021-02-27,0.03105,0.0353121801432958
Andorra,AND,2021-02-28,0.0311,0.035369043557375184
Andorra,AND,2021-03-01,0.031149999999999997,0.03542590697145456
Andorra,AND,2021-03-02,0.031200000000000002,0.03548277038553395
Andorra,AND,2021-03-03,0.03125,0.03553963379961333
Andorra,AND,2021-03-04,0.0313,0.03559649721369271
Andorra,AND,2021-03-05,0.031349999999999996,0.035653360627772086
Andorra,AND,2021-03-06,0.0314,0.035710224041851465
Andorra,AND,2021-03-07,0.03145,0.03576708745593085
Andorra,AND,2021-03-08,0.0315,0.03582395087001023
Andorra,AND,2021-03-09,0.039349999999999996,0.044751506880473094
Andorra,AND,2021-03-10,0.0472,0.053679062890935964
Andorra,AND,2021-03-11,0.05612,0.0638234959626976
Andorra,AND,2021-03-12,0.06504,0.07396792903445921
Andorra,AND,2021-03-13,0.07395999999999998,0.08411236210622083
Andorra,AND,2021-03-14,0.08288000000000001,0.09425679517798248
Andorra,AND,2021-03-15,0.09179999999999999,0.1044012282497441
Andorra,AND,2021-03-16,0.09344761904761904,0.10627501313274086
Andorra,AND,2021-03-17,0.0950952380952381,0.10814879801573762
Andorra,AND,2021-03-18,0.09674285714285714,0.11002258289873437
Andorra,AND,2021-03-19,0.0983904761904762,0.11189636778173113
Andorra,AND,2021-03-20,0.10003809523809525,0.11377015266472788
Andorra,AND,2021-03-21,0.1016857142857143,0.11564393754772465
Andorra,AND,2021-03-22,0.10333333333333333,0.11751772243072141
Andorra,AND,2021-03-23,0.10498095238095238,0.11939150731371816
Andorra,AND,2021-03-24,0.10662857142857142,0.1212652921967149
Andorra,AND,2021-03-25,0.10827619047619048,0.12313907707971168
Andorra,AND,2021-03-26,0.10992380952380952,0.12501286196270842
Andorra,AND,2021-03-27,0.11157142857142857,0.12688664684570516
Andorra,AND,2021-03-28,0.11321904761904761,0.12876043172870194
Andorra,AND,2021-03-29,0.11486666666666666,0.1306342166116987
Andorra,AND,2021-03-30,0.11651428571428571,0.13250800149469544
Andorra,AND,2021-03-31,0.11816190476190476,0.13438178637769221
Andorra,AND,2021-04-01,0.11980952380952381,0.13625557126068896
Andorra,AND,2021-04-02,0.12145714285714286,0.1381293561436857
Andorra,AND,2021-04-03,0.12310476190476191,0.14000314102668246
Andorra,AND,2021-04-04,0.12475238095238096,0.14187692590967924
Andorra,AND,2021-04-05,0.1264,0.14375071079267598
Andorra,AND,2021-04-06,0.13744285714285714,0.15630940195935078
Andorra,AND,2021-04-07,0.14848571428571428,0.16886809312602555
Andorra,AND,2021-04-08,0.15952857142857144,0.18142678429270034
Andorra,AND,2021-04-09,0.17057142857142857,0.19398547545937514
Andorra,AND,2021-04-10,0.18161428571428573,0.20654416662604994
Andorra,AND,2021-04-11,0.19265714285714286,0.2191028577927247
Andorra,AND,2021-04-12,0.20370000000000002,0.23166154895939953
Andorra,AND,2021-04-13,0.21474285714285712,0.2442202401260743
Andorra,AND,2021-04-14,0.22578571428571428,0.2567789312927491
Andorra,AND,2021-04-15,0.23682857142857144,0.2693376224594239
Andorra,AND,2021-04-16,0.24787142857142858,0.2818963136260987
Andorra,AND,2021-04-17,0.2589142857142857,0.2944550047927734
Andorra,AND,2021-04-18,0.26995714285714284,0.3070136959594482
Andorra,AND,2021-04-19,0.281,0.31957238712612307
Andorra,AND,2021-04-20,0.28485714285714286,0.3239589933551039
Andorra,AND,2021-04-21,0.28871428571428576,0.32834559958408477
Andorra,AND,2021-04-22,0.2925714285714286,0.3327322058130656
Andorra,AND,2021-04-23,0.29642857142857143,0.3371188120420464
Andorra,AND,2021-04-24,0.30028571428571427,0.34150541827102726
Andorra,AND,2021-04-25,0.30414285714285716,0.3458920245000081
Andorra,AND,2021-04-26,0.308,0.35027863072898896
Andorra,AND,2021-04-27,0.30865714285714285,0.3510259784568894
Andorra,AND,2021-04-28,0.3093142857142857,0.35177332618478985
Andorra,AND,2021-04-29,0.30997142857142856,0.35252067391269026
Andorra,AND,2021-04-30,0.3106285714285714,0.35326802164059073
Andorra,AND,2021-05-01,0.3112857142857143,0.35401536936849115
Andorra,AND,2021-05-02,0.31194285714285713,0.3547627170963916
Andorra,AND,2021-05-03,0.3126,0.35551006482429204
Andorra,AND,2021-05-04,0.3176857142857143,0.36129388637065196
Andorra,AND,2021-05-05,0.32277142857142854,0.3670777079170119
Andorra,AND,2021-05-06,0.32785714285714285,0.3728615294633718
Andorra,AND,2021-05-07,0.33294285714285715,0.37864535100973173
Andorra,AND,2021-05-08,0.3380285714285714,0.38442917255609166
Andorra,AND,2021-05-09,0.3431142857142857,0.3902129941024516
Andorra,AND,2021-05-10,0.3482,0.3959968156488115
Andorra,AND,2021-05-11,0.3494571428571429,0.39742652434566456
Andorra,AND,2021-05-12,0.3507142857142857,0.39885623304251755
Andorra,AND,2021-05-13,0.3519714285714286,0.4002859417393706
Andorra,AND,2021-05-14,0.35322857142857145,0.4017156504362236
Andorra,AND,2021-05-15,0.35448571428571435,0.40314535913307664
Andorra,AND,2021-05-16,0.35574285714285714,0.40457506782992964
Andorra,AND,2021-05-17,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-18,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-19,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-20,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-21,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-22,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-23,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-24,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-25,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-26,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-27,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-28,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-29,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-30,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-05-31,0.35700000000000004,0.4060047765267827
Andorra,AND,2021-06-01,0.3623857142857143,0.4121297785576189
Andorra,AND,2021-06-02,0.3677714285714286,0.41825478058845506
Andorra,AND,2021-06-03,0.37315714285714285,0.42437978261929127
Andorra,AND,2021-06-04,0.3785428571428572,0.43050478465012754
Andorra,AND,2021-06-05,0.38392857142857145,0.43662978668096375
Andorra,AND,2021-06-06,0.38931428571428567,0.4427547887117999
Andorra,AND,2021-06-07,0.3947,0.4488797907426361
Andorra,AND,2021-06-08,0.4023,0.4575230296827021
Andorra,AND,2021-06-09,0.40990000000000004,0.4661662686227681
Andorra,AND,2021-06-10,0.4175,0.474809507562834
Andorra,AND,2021-06-11,0.4251,0.4834527465029
Andorra,AND,2021-06-12,0.4327,0.4920959854429659
Andorra,AND,2021-06-13,0.4403,0.500739224383032
Andorra,AND,2021-06-14,0.44789999999999996,0.5093824633230979
Andorra,AND,2021-06-15,0.4553285714285714,0.5178307419863202
Andorra,AND,2021-06-16,0.46275714285714287,0.5262790206495426
Andorra,AND,2021-06-17,0.47018571428571426,0.534727299312765
Andorra,AND,2021-06-18,0.47761428571428577,0.5431755779759874
Andorra,AND,2021-06-19,0.48504285714285716,0.5516238566392098
Andorra,AND,2021-06-20,0.4924714285714286,0.5600721353024322
Andorra,AND,2021-06-21,0.4999,0.5685204139656544
Andorra,AND,2021-06-22,0.5055285714285714,0.5749216097220191
Andorra,AND,2021-06-23,0.5111571428571429,0.5813228054783838
Andorra,AND,2021-06-24,0.5167857142857143,0.5877240012347484
Andorra,AND,2021-06-25,0.5224142857142857,0.594125196991113
Andorra,AND,2021-06-26,0.5280428571428571,0.6005263927474777
Andorra,AND,2021-06-27,0.5336714285714286,0.6069275885038423
Andorra,AND,2021-06-28,0.5393,0.613328784260207
Andorra,AND,2021-06-29,0.5404928571428571,0.6146853828532436
Andorra,AND,2021-06-30,0.5416857142857142,0.6160419814462802
Andorra,AND,2021-07-01,0.5428785714285714,0.6173985800393169
Andorra,AND,2021-07-02,0.5440714285714285,0.6187551786323536
