iso_code,location,date,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
UKR,Ukraine,2021-12-11,66.84,35.55,31.34
UKR,Ukraine,2021-12-12,66.97,35.59,31.43
UKR,Ukraine,2021-12-13,67.3,35.7,31.65
UKR,Ukraine,2021-12-14,67.66,35.82,31.89
UKR,Ukraine,2021-12-15,68.02,35.94,32.13
UKR,Ukraine,2021-12-16,68.35,36.05,32.35
UKR,Ukraine,2021-12-17,68.7,36.16,32.59
UKR,Ukraine,2021-12-18,68.86,36.21,32.7
UKR,Ukraine,2021-12-19,68.95,36.24,32.76
UKR,Ukraine,2021-12-20,69.23,36.33,32.95
UKR,Ukraine,2021-12-21,69.53,36.43,33.15
UKR,Ukraine,2021-12-22,69.82,36.52,33.35
UKR,Ukraine,2021-12-23,70.11,36.62,33.54
UKR,Ukraine,2021-12-24,70.4,36.71,33.74
UKR,Ukraine,2021-12-25,70.48,36.73,33.79
UKR,Ukraine,2021-12-26,70.55,36.76,33.84
UKR,Ukraine,2021-12-27,70.67,36.79,33.92
UKR,Ukraine,2021-12-28,71,36.87,34.16
UKR,Ukraine,2021-12-29,71.29,36.95,34.37
UKR,Ukraine,2021-12-30,71.55,37.02,34.56
UKR,Ukraine,2021-12-31,71.68,37.06,34.65
UKR,Ukraine,2022-01-01,71.71000000000001,37.06666666666667,34.67333333333333
UKR,Ukraine,2022-01-02,71.74,37.07333333333333,34.696666666666665
UKR,Ukraine,2022-01-03,71.77,37.08,34.72
UKR,Ukraine,2022-01-04,72.03,37.15,34.9
UKR,Ukraine,2022-01-05,72.29,37.22,35.08
UKR,Ukraine,2022-01-06,72.47,37.28,35.19
UKR,Ukraine,2022-01-07,72.505,37.29,35.209999999999994
UKR,Ukraine,2022-01-08,72.54,37.3,35.23
UKR,Ukraine,2022-01-09,72.59,37.31,35.27
UKR,Ukraine,2022-01-10,72.83,37.38,35.41
UKR,Ukraine,2022-01-11,73.1,37.47,35.56
UKR,Ukraine,2022-01-12,73.36,37.55,35.7
UKR,Ukraine,2022-01-13,73.6,37.63,35.81
UKR,Ukraine,2022-01-14,73.82,37.71,35.92
UKR,Ukraine,2022-01-15,73.92,37.74,35.97
UKR,Ukraine,2022-01-16,73.98,37.76,36
UKR,Ukraine,2022-01-17,74.19,37.84,36.09
UKR,Ukraine,2022-01-18,74.4,37.92,36.18
UKR,Ukraine,2022-01-19,74.59,37.98,36.26
UKR,Ukraine,2022-01-20,74.81,38.06,36.35
UKR,Ukraine,2022-01-21,75.04,38.14,36.43
UKR,Ukraine,2022-01-22,75.13,38.17,36.47
UKR,Ukraine,2022-01-23,75.19,38.2,36.49
UKR,Ukraine,2022-01-24,75.37,38.26,36.55
UKR,Ukraine,2022-01-25,75.57,38.34,36.62
UKR,Ukraine,2022-01-26,75.78,38.41,36.7
UKR,Ukraine,2022-01-27,75.98,38.48,36.77
UKR,Ukraine,2022-01-28,76.18,38.55,36.83
UKR,Ukraine,2022-01-29,76.27,38.58,36.86
UKR,Ukraine,2022-01-30,76.32,38.6,36.88
UKR,Ukraine,2022-01-31,76.49,38.66,36.94
UKR,Ukraine,2022-02-01,76.67,38.72,37.01
UKR,Ukraine,2022-02-02,76.86,38.78,37.08
UKR,Ukraine,2022-02-03,77.05,38.84,37.15
UKR,Ukraine,2022-02-04,77.24,38.9,37.23
UKR,Ukraine,2022-02-05,77.33,38.92,37.26
UKR,Ukraine,2022-02-06,77.37,38.94,37.28
UKR,Ukraine,2022-02-07,77.53,38.99,37.35
UKR,Ukraine,2022-02-08,77.72,39.04,37.43
UKR,Ukraine,2022-02-09,77.89,39.09,37.51
UKR,Ukraine,2022-02-10,78.08,39.15,37.58
UKR,Ukraine,2022-02-11,78.26,39.2,37.66
UKR,Ukraine,2022-02-12,78.35,39.22,37.71
UKR,Ukraine,2022-02-13,78.4,39.24,37.73
UKR,Ukraine,2022-02-14,78.55,39.28,37.8
UKR,Ukraine,2022-02-15,78.72,39.33,37.87
UKR,Ukraine,2022-02-16,78.88,39.37,37.94
UKR,Ukraine,2022-02-17,79.05,39.42,38.01
UKR,Ukraine,2022-02-18,79.22,39.46,38.09
UKR,Ukraine,2022-02-19,79.29,39.48,38.12
UKR,Ukraine,2022-02-20,79.33,39.5,38.14
UKR,Ukraine,2022-02-21,79.48,39.53,38.144285714285715
UKR,Ukraine,2022-02-22,79.64,39.58,38.14857142857143
UKR,Ukraine,2022-02-23,79.666,39.61,38.152857142857144
UKR,Ukraine,2022-02-24,79.692,39.64,38.15714285714286
UKR,Ukraine,2022-02-25,79.718,39.669999999999995,38.16142857142857
UKR,Ukraine,2022-02-26,79.744,39.699999999999996,38.16571428571429
UKR,Ukraine,2022-02-27,79.77,39.73,38.17
UKR,Ukraine,2022-02-28,79.77,39.73,38.17
UKR,Ukraine,2022-03-01,79.77,39.73,38.17
UKR,Ukraine,2022-03-02,79.77,39.73,38.17
UKR,Ukraine,2022-03-03,79.77,39.73,38.17
UKR,Ukraine,2022-03-04,79.77,39.73,38.17
UKR,Ukraine,2022-03-05,79.77,39.73,38.17
UKR,Ukraine,2022-03-06,79.77,39.73,38.17
UKR,Ukraine,2022-03-07,79.77,39.73,38.17
UKR,Ukraine,2022-03-08,79.77,39.73,38.17
UKR,Ukraine,2022-03-09,79.77,39.73,38.17
UKR,Ukraine,2022-03-10,79.77,39.73,38.17
UKR,Ukraine,2022-03-11,79.77,39.73,38.17
UKR,Ukraine,2022-03-12,79.77,39.73,38.17
UKR,Ukraine,2022-03-13,79.77,39.73,38.17
UKR,Ukraine,2022-03-14,79.77,39.73,38.17
UKR,Ukraine,2022-03-15,79.77,39.73,38.17
UKR,Ukraine,2022-03-16,79.77,39.73,38.17
UKR,Ukraine,2022-03-17,79.77,39.73,38.17
UKR,Ukraine,2022-03-18,79.77,39.73,38.17
UKR,Ukraine,2022-03-19,79.77,39.73,38.17
UKR,Ukraine,2022-03-20,79.77,39.73,38.17
UKR,Ukraine,2022-03-21,79.77,39.73,38.17
UKR,Ukraine,2022-03-22,79.77,39.73,38.17
UKR,Ukraine,2022-03-23,79.77,39.73,38.17
UKR,Ukraine,2022-03-24,79.77,39.73,38.17
UKR,Ukraine,2022-03-25,79.77,39.73,38.17
UKR,Ukraine,2022-03-26,79.77,39.73,38.17
UKR,Ukraine,2022-03-27,79.77,39.73,38.17
UKR,Ukraine,2022-03-28,79.77,39.73,38.17
UKR,Ukraine,2022-03-29,79.77,39.73,38.17
UKR,Ukraine,2022-03-30,79.77,39.73,38.17
UKR,Ukraine,2022-03-31,79.77,39.73,38.17
UKR,Ukraine,2022-04-01,79.77,39.73,38.17
UKR,Ukraine,2022-04-02,79.77,39.73,38.17
UKR,Ukraine,2022-04-03,79.77,39.73,38.17
UKR,Ukraine,2022-04-04,79.77,39.73,38.17
UKR,Ukraine,2022-04-05,79.77,39.73,38.17
UKR,Ukraine,2022-04-06,79.77,39.73,38.17
UKR,Ukraine,2022-04-07,79.77,39.73,38.17
UKR,Ukraine,2022-04-08,79.77,39.73,38.17
UKR,Ukraine,2022-04-09,79.77,39.73,38.17
UKR,Ukraine,2022-04-10,79.77,39.73,38.17
UKR,Ukraine,2022-04-11,79.77,39.73,38.17
UKR,Ukraine,2022-04-12,79.77,39.73,38.17
UKR,Ukraine,2022-04-13,79.77,39.73,38.17
UKR,Ukraine,2022-04-14,79.77,39.73,38.17
UKR,Ukraine,2022-04-15,79.77,39.73,38.17
UKR,Ukraine,2022-04-16,79.77,39.73,38.17
UKR,Ukraine,2022-04-17,79.77,39.73,38.17
UKR,Ukraine,2022-04-18,79.77,39.73,38.17
UKR,Ukraine,2022-04-19,79.77,39.73,38.17
UKR,Ukraine,2022-04-20,79.77,39.73,38.17
UKR,Ukraine,2022-04-21,79.77,39.73,38.17
UKR,Ukraine,2022-04-22,79.77,39.73,38.17
UKR,Ukraine,2022-04-23,79.77,39.73,38.17
UKR,Ukraine,2022-04-24,79.77,39.73,38.17
UKR,Ukraine,2022-04-25,79.77,39.73,38.17
UKR,Ukraine,2022-04-26,79.77,39.73,38.17
UKR,Ukraine,2022-04-27,79.77,39.73,38.17
UKR,Ukraine,2022-04-28,79.77,39.73,38.17
UKR,Ukraine,2022-04-29,79.77,39.73,38.17
UKR,Ukraine,2022-04-30,79.77,39.73,38.17
UKR,Ukraine,2022-05-01,79.77,39.73,38.17
UKR,Ukraine,2022-05-02,79.77,39.73,38.17
UKR,Ukraine,2022-05-03,79.77,39.73,38.17
UKR,Ukraine,2022-05-04,79.77,39.73,38.17
UKR,Ukraine,2022-05-05,79.77,39.73,38.17
UKR,Ukraine,2022-05-06,79.77,39.73,38.17
UKR,Ukraine,2022-05-07,79.77,39.73,38.17
UKR,Ukraine,2022-05-08,79.77,39.73,38.17
UKR,Ukraine,2022-05-09,79.77,39.73,38.17
UKR,Ukraine,2022-05-10,79.77,39.73,38.17
UKR,Ukraine,2022-05-11,79.77,39.73,38.17
UKR,Ukraine,2022-05-12,79.77,39.73,38.17
UKR,Ukraine,2022-05-13,79.77,39.73,38.17
UKR,Ukraine,2022-05-14,79.77,39.73,38.17
UKR,Ukraine,2022-05-15,79.77,39.73,38.17
UKR,Ukraine,2022-05-16,79.77,39.73,38.17
UKR,Ukraine,2022-05-17,79.77,39.73,38.17
UKR,Ukraine,2022-05-18,79.77,39.73,38.17
UKR,Ukraine,2022-05-19,79.77,39.73,38.17
UKR,Ukraine,2022-05-20,79.77,39.73,38.17
UKR,Ukraine,2022-05-21,79.77,39.73,38.17
UKR,Ukraine,2022-05-22,79.77,39.73,38.17
UKR,Ukraine,2022-05-23,79.77,39.73,38.17
UKR,Ukraine,2022-05-24,79.77,39.73,38.17
UKR,Ukraine,2022-05-25,79.77,39.73,38.17
UKR,Ukraine,2022-05-26,79.77,39.73,38.17
UKR,Ukraine,2022-05-27,79.77,39.73,38.17
UKR,Ukraine,2022-05-28,79.77,39.73,38.17
UKR,Ukraine,2022-05-29,79.77,39.73,38.17
UKR,Ukraine,2022-05-30,79.77,39.73,38.17
UKR,Ukraine,2022-05-31,79.77,39.73,38.17
UKR,Ukraine,2022-06-01,79.77,39.73,38.17
UKR,Ukraine,2022-06-02,79.77,39.73,38.17
UKR,Ukraine,2022-06-03,79.77,39.73,38.17
UKR,Ukraine,2022-06-04,79.77,39.73,38.17
UKR,Ukraine,2022-06-05,79.77,39.73,38.17
UKR,Ukraine,2022-06-06,79.77,39.73,38.17
UKR,Ukraine,2022-06-07,79.77,39.73,38.17
UKR,Ukraine,2022-06-08,79.77,39.73,38.17
UKR,Ukraine,2022-06-09,79.77,39.73,38.17
UKR,Ukraine,2022-06-10,79.77,39.73,38.17
UKR,Ukraine,2022-06-11,79.77,39.73,38.17
UKR,Ukraine,2022-06-12,79.77,39.73,38.17
UKR,Ukraine,2022-06-13,79.77,39.73,38.17
UKR,Ukraine,2022-06-14,79.77,39.73,38.17
UKR,Ukraine,2022-06-15,79.77,39.73,38.17
UKR,Ukraine,2022-06-16,79.77,39.73,38.17
UKR,Ukraine,2022-06-17,79.77,39.73,38.17
UKR,Ukraine,2022-06-18,79.77,39.73,38.17
UKR,Ukraine,2022-06-19,79.77,39.73,38.17
UKR,Ukraine,2022-06-20,79.77,39.73,38.17
UKR,Ukraine,2022-06-21,79.77,39.73,38.17
UKR,Ukraine,2022-06-22,79.77,39.73,38.17
UKR,Ukraine,2022-06-23,79.77,39.73,38.17
UKR,Ukraine,2022-06-24,79.77,39.73,38.17
UKR,Ukraine,2022-06-25,79.77,39.73,38.17
UKR,Ukraine,2022-06-26,79.77,39.73,38.17
UKR,Ukraine,2022-06-27,79.77,39.73,38.17
UKR,Ukraine,2022-06-28,79.77,39.73,38.17
UKR,Ukraine,2022-06-29,79.77,39.73,38.17
UKR,Ukraine,2022-06-30,79.77,39.73,38.17
UKR,Ukraine,2022-07-01,79.77,39.73,38.17
UKR,Ukraine,2022-07-02,79.77,39.73,38.17
UKR,Ukraine,2022-07-03,79.77,39.73,38.17
UKR,Ukraine,2022-07-04,79.77,39.73,38.17
UKR,Ukraine,2022-07-05,79.77,39.73,38.17
UKR,Ukraine,2022-07-06,79.77,39.73,38.17
UKR,Ukraine,2022-07-07,79.77,39.73,38.17
UKR,Ukraine,2022-07-08,79.77,39.73,38.17
UKR,Ukraine,2022-07-09,79.77,39.73,38.17
UKR,Ukraine,2022-07-10,79.77,39.73,38.17
UKR,Ukraine,2022-07-11,79.77,39.73,38.17
UKR,Ukraine,2022-07-12,79.77,39.73,38.17
UKR,Ukraine,2022-07-13,79.77,39.73,38.17
UKR,Ukraine,2022-07-14,79.77,39.73,38.17
UKR,Ukraine,2022-07-15,79.77,39.73,38.17
UKR,Ukraine,2022-07-16,79.77,39.73,38.17
UKR,Ukraine,2022-07-17,79.77,39.73,38.17
UKR,Ukraine,2022-07-18,79.77,39.73,38.17
UKR,Ukraine,2022-07-19,79.77,39.73,38.17
UKR,Ukraine,2022-07-20,79.77,39.73,38.17
UKR,Ukraine,2022-07-21,79.77,39.73,38.17
UKR,Ukraine,2022-07-22,79.77,39.73,38.17
UKR,Ukraine,2022-07-23,79.77,39.73,38.17
UKR,Ukraine,2022-07-24,79.77,39.73,38.17
UKR,Ukraine,2022-07-25,79.77,39.73,38.17
UKR,Ukraine,2022-07-26,79.77,39.73,38.17
UKR,Ukraine,2022-07-27,79.77,39.73,38.17
UKR,Ukraine,2022-07-28,79.77,39.73,38.17
UKR,Ukraine,2022-07-29,79.77,39.73,38.17
UKR,Ukraine,2022-07-30,79.77,39.73,38.17
UKR,Ukraine,2022-07-31,79.77,39.73,38.17
UKR,Ukraine,2022-08-01,79.77,39.73,38.17
UKR,Ukraine,2022-08-02,79.77,39.73,38.17
UKR,Ukraine,2022-08-03,79.77,39.73,38.17
UKR,Ukraine,2022-08-04,79.77,39.73,38.17
UKR,Ukraine,2022-08-05,79.77,39.73,38.17
UKR,Ukraine,2022-08-06,79.77,39.73,38.17
UKR,Ukraine,2022-08-07,79.77,39.73,38.17
UKR,Ukraine,2022-08-08,79.77,39.73,38.17
UKR,Ukraine,2022-08-09,79.77,39.73,38.17
UKR,Ukraine,2022-08-10,79.77,39.73,38.17
UKR,Ukraine,2022-08-11,79.77,39.73,38.17
UKR,Ukraine,2022-08-12,79.77,39.73,38.17
UKR,Ukraine,2022-08-13,79.77,39.73,38.17
UKR,Ukraine,2022-08-14,79.77,39.73,38.17
UKR,Ukraine,2022-08-15,79.77,39.73,38.17
UKR,Ukraine,2022-08-16,79.77,39.73,38.17
UKR,Ukraine,2022-08-17,79.77,39.73,38.17
UKR,Ukraine,2022-08-18,79.77,39.73,38.17
UKR,Ukraine,2022-08-19,79.77,39.73,38.17
UKR,Ukraine,2022-08-20,79.77,39.73,38.17
UKR,Ukraine,2022-08-21,79.77,39.73,38.17
UKR,Ukraine,2022-08-22,79.77,39.73,38.17
UKR,Ukraine,2022-08-23,79.77,39.73,38.17
UKR,Ukraine,2022-08-24,79.77,39.73,38.17
UKR,Ukraine,2022-08-25,79.77,39.73,38.17
UKR,Ukraine,2022-08-26,79.77,39.73,38.17
UKR,Ukraine,2022-08-27,79.77,39.73,38.17
UKR,Ukraine,2022-08-28,79.77,39.73,38.17
UKR,Ukraine,2022-08-29,79.77,39.73,38.17
UKR,Ukraine,2022-08-30,79.77,39.73,38.17
UKR,Ukraine,2022-08-31,79.77,39.73,38.17
UKR,Ukraine,2022-09-01,79.77,39.73,38.17
UKR,Ukraine,2022-09-02,79.77,39.73,38.17
UKR,Ukraine,2022-09-03,79.77,39.73,38.17
UKR,Ukraine,2022-09-04,79.77,39.73,38.17
UKR,Ukraine,2022-09-05,79.77,39.73,38.17
UKR,Ukraine,2022-09-06,79.77,39.73,38.17
UKR,Ukraine,2022-09-07,79.77,39.73,38.17
UKR,Ukraine,2022-09-08,79.77,39.73,38.17
UKR,Ukraine,2022-09-09,79.77,39.73,38.17
UKR,Ukraine,2022-09-10,79.77,39.73,38.17
UKR,Ukraine,2022-09-11,79.77,39.73,38.17
UKR,Ukraine,2022-09-12,79.77,39.73,38.17
UKR,Ukraine,2022-09-13,79.77,39.73,38.17
UKR,Ukraine,2022-09-14,79.77,39.73,38.17
UKR,Ukraine,2022-09-15,79.77,39.73,38.17
UKR,Ukraine,2022-09-16,79.77,39.73,38.17
UKR,Ukraine,2022-09-17,79.77,39.73,38.17
UKR,Ukraine,2022-09-18,79.77,39.73,38.17
UKR,Ukraine,2022-09-19,79.77,39.73,38.17
UKR,Ukraine,2022-09-20,79.77,39.73,38.17
UKR,Ukraine,2022-09-21,79.77,39.73,38.17
UKR,Ukraine,2022-09-22,79.77,39.73,38.17
UKR,Ukraine,2022-09-23,79.77,39.73,38.17
UKR,Ukraine,2022-09-24,79.77,39.73,38.17
UKR,Ukraine,2022-09-25,79.77,39.73,38.17
UKR,Ukraine,2022-09-26,79.77,39.73,38.17
UKR,Ukraine,2022-09-27,79.77,39.73,38.17
UKR,Ukraine,2022-09-28,79.77,39.73,38.17
UKR,Ukraine,2022-09-29,79.77,39.73,38.17
UKR,Ukraine,2022-09-30,79.77,39.73,38.17
UKR,Ukraine,2022-10-01,79.77,39.73,38.17
UKR,Ukraine,2022-10-02,79.77,39.73,38.17
UKR,Ukraine,2022-10-03,79.77,39.73,38.17
UKR,Ukraine,2022-10-04,79.77,39.73,38.17
UKR,Ukraine,2022-10-05,79.77,39.73,38.17
UKR,Ukraine,2022-10-06,79.77,39.73,38.17
UKR,Ukraine,2022-10-07,79.77,39.73,38.17
UKR,Ukraine,2022-10-08,79.77,39.73,38.17
UKR,Ukraine,2022-10-09,79.77,39.73,38.17
UKR,Ukraine,2022-10-10,79.77,39.73,38.17
UKR,Ukraine,2022-10-11,79.77,39.73,38.17
UKR,Ukraine,2022-10-12,79.77,39.73,38.17
UKR,Ukraine,2022-10-13,79.77,39.73,38.17
UKR,Ukraine,2022-10-14,79.77,39.73,38.17
UKR,Ukraine,2022-10-15,79.77,39.73,38.17
UKR,Ukraine,2022-10-16,79.77,39.73,38.17
UKR,Ukraine,2022-10-17,79.77,39.73,38.17
UKR,Ukraine,2022-10-18,79.77,39.73,38.17
UKR,Ukraine,2022-10-19,79.77,39.73,38.17
UKR,Ukraine,2022-10-20,79.77,39.73,38.17
UKR,Ukraine,2022-10-21,79.77,39.73,38.17
UKR,Ukraine,2022-10-22,79.77,39.73,38.17
UKR,Ukraine,2022-10-23,79.77,39.73,38.17
UKR,Ukraine,2022-10-24,79.77,39.73,38.17
UKR,Ukraine,2022-10-25,79.77,39.73,38.17
UKR,Ukraine,2022-10-26,79.77,39.73,38.17
UKR,Ukraine,2022-10-27,79.77,39.73,38.17
UKR,Ukraine,2022-10-28,79.77,39.73,38.17
UKR,Ukraine,2022-10-29,79.77,39.73,38.17
UKR,Ukraine,2022-10-30,79.77,39.73,38.17
UKR,Ukraine,2022-10-31,79.77,39.73,38.17
UKR,Ukraine,2022-11-01,79.77,39.73,38.17
UKR,Ukraine,2022-11-02,79.77,39.73,38.17
UKR,Ukraine,2022-11-03,79.77,39.73,38.17
UKR,Ukraine,2022-11-04,79.77,39.73,38.17
UKR,Ukraine,2022-11-05,79.77,39.73,38.17
UKR,Ukraine,2022-11-06,79.77,39.73,38.17
UKR,Ukraine,2022-11-07,79.77,39.73,38.17
UKR,Ukraine,2022-11-08,79.77,39.73,38.17
UKR,Ukraine,2022-11-09,79.77,39.73,38.17
UKR,Ukraine,2022-11-10,79.77,39.73,38.17
UKR,Ukraine,2022-11-11,79.77,39.73,38.17
UKR,Ukraine,2022-11-12,79.77,39.73,38.17
UKR,Ukraine,2022-11-13,79.77,39.73,38.17
UKR,Ukraine,2022-11-14,79.77,39.73,38.17
UKR,Ukraine,2022-11-15,79.77,39.73,38.17
UKR,Ukraine,2022-11-16,79.77,39.73,38.17
UKR,Ukraine,2022-11-17,79.77,39.73,38.17
UKR,Ukraine,2022-11-18,79.77,39.73,38.17
UKR,Ukraine,2022-11-19,79.77,39.73,38.17
UKR,Ukraine,2022-11-20,79.77,39.73,38.17
UKR,Ukraine,2022-11-21,79.77,39.73,38.17
UKR,Ukraine,2022-11-22,79.77,39.73,38.17
UKR,Ukraine,2022-11-23,79.77,39.73,38.17
UKR,Ukraine,2022-11-24,79.77,39.73,38.17
UKR,Ukraine,2022-11-25,79.77,39.73,38.17
UKR,Ukraine,2022-11-26,79.77,39.73,38.17
UKR,Ukraine,2022-11-27,79.77,39.73,38.17
UKR,Ukraine,2022-11-28,79.77,39.73,38.17
UKR,Ukraine,2022-11-29,79.77,39.73,38.17
UKR,Ukraine,2022-11-30,79.77,39.73,38.17
UKR,Ukraine,2022-12-01,79.77,39.73,38.17
UKR,Ukraine,2022-12-02,79.77,39.73,38.17
UKR,Ukraine,2022-12-03,79.77,39.73,38.17
UKR,Ukraine,2022-12-04,79.77,39.73,38.17
UKR,Ukraine,2022-12-05,79.77,39.73,38.17
UKR,Ukraine,2022-12-06,79.77,39.73,38.17
UKR,Ukraine,2022-12-07,79.77,39.73,38.17
UKR,Ukraine,2022-12-08,79.77,39.73,38.17
UKR,Ukraine,2022-12-09,79.77,39.73,38.17
UKR,Ukraine,2022-12-10,79.77,39.73,38.17
UKR,Ukraine,2022-12-11,79.77,39.73,38.17
UKR,Ukraine,2022-12-12,79.77,39.73,38.17
UKR,Ukraine,2022-12-13,79.77,39.73,38.17
UKR,Ukraine,2022-12-14,79.77,39.73,38.17
UKR,Ukraine,2022-12-15,79.77,39.73,38.17
UKR,Ukraine,2022-12-16,79.77,39.73,38.17
UKR,Ukraine,2022-12-17,79.77,39.73,38.17
UKR,Ukraine,2022-12-18,79.77,39.73,38.17
UKR,Ukraine,2022-12-19,79.77,39.73,38.17
UKR,Ukraine,2022-12-20,79.77,39.73,38.17
UKR,Ukraine,2022-12-21,79.77,39.73,38.17
UKR,Ukraine,2022-12-22,79.77,39.73,38.17
UKR,Ukraine,2022-12-23,79.77,39.73,38.17
UKR,Ukraine,2022-12-24,79.77,39.73,38.17
UKR,Ukraine,2022-12-25,79.77,39.73,38.17
UKR,Ukraine,2022-12-26,79.77,39.73,38.17
UKR,Ukraine,2022-12-27,79.77,39.73,38.17
UKR,Ukraine,2022-12-28,79.77,39.73,38.17
UKR,Ukraine,2022-12-29,79.77,39.73,38.17
UKR,Ukraine,2022-12-30,79.77,39.73,38.17
UKR,Ukraine,2022-12-31,79.77,39.73,38.17
UKR,Ukraine,2023-01-01,79.77,39.73,38.17
UKR,Ukraine,2023-01-02,79.77,39.73,38.17
UKR,Ukraine,2023-01-03,79.77,39.73,38.17
UKR,Ukraine,2023-01-04,79.77,39.73,38.17
UKR,Ukraine,2023-01-05,79.77,39.73,38.17
UZB,Uzbekistan,2020-03-15,0,0,0.34
UZB,Uzbekistan,2020-03-16,0,0,0.34
UZB,Uzbekistan,2020-03-17,0,0,0.34
UZB,Uzbekistan,2020-03-18,0,0,0.34
UZB,Uzbekistan,2020-03-19,0,0,0.34
UZB,Uzbekistan,2020-03-20,0,0,0.34
UZB,Uzbekistan,2020-03-21,0,0,0.34
UZB,Uzbekistan,2020-03-22,0,0,0.34
UZB,Uzbekistan,2020-03-23,0,0,0.34
UZB,Uzbekistan,2020-03-24,0,0,0.34
UZB,Uzbekistan,2020-03-25,0,0,0.34
UZB,Uzbekistan,2020-03-26,0,0,0.34
UZB,Uzbekistan,2020-03-27,0,0,0.34
UZB,Uzbekistan,2020-03-28,0,0,0.34
UZB,Uzbekistan,2020-03-29,0,0,0.34
UZB,Uzbekistan,2020-03-30,0,0,0.34
UZB,Uzbekistan,2020-03-31,0,0,0.34
UZB,Uzbekistan,2020-04-01,0,0,0.34
UZB,Uzbekistan,2020-04-02,0,0,0.34
UZB,Uzbekistan,2020-04-03,0,0,0.34
UZB,Uzbekistan,2020-04-04,0,0,0.34
UZB,Uzbekistan,2020-04-05,0,0,0.34
UZB,Uzbekistan,2020-04-06,0,0,0.34
UZB,Uzbekistan,2020-04-07,0,0,0.34
UZB,Uzbekistan,2020-04-08,0,0,0.34
UZB,Uzbekistan,2020-04-09,0,0,0.34
UZB,Uzbekistan,2020-04-10,0,0,0.34
UZB,Uzbekistan,2020-04-11,0,0,0.34
UZB,Uzbekistan,2020-04-12,0,0,0.34
UZB,Uzbekistan,2020-04-13,0,0,0.34
UZB,Uzbekistan,2020-04-14,0,0,0.34
UZB,Uzbekistan,2020-04-15,0,0,0.34
UZB,Uzbekistan,2020-04-16,0,0,0.34
UZB,Uzbekistan,2020-04-17,0,0,0.34
UZB,Uzbekistan,2020-04-18,0,0,0.34
UZB,Uzbekistan,2020-04-19,0,0,0.34
UZB,Uzbekistan,2020-04-20,0,0,0.34
UZB,Uzbekistan,2020-04-21,0,0,0.34
UZB,Uzbekistan,2020-04-22,0,0,0.34
UZB,Uzbekistan,2020-04-23,0,0,0.34
UZB,Uzbekistan,2020-04-24,0,0,0.34
UZB,Uzbekistan,2020-04-25,0,0,0.34
UZB,Uzbekistan,2020-04-26,0,0,0.34
UZB,Uzbekistan,2020-04-27,0,0,0.34
UZB,Uzbekistan,2020-04-28,0,0,0.34
UZB,Uzbekistan,2020-04-29,0,0,0.34
UZB,Uzbekistan,2020-04-30,0,0,0.34
UZB,Uzbekistan,2020-05-01,0,0,0.34
UZB,Uzbekistan,2020-05-02,0,0,0.34
UZB,Uzbekistan,2020-05-03,0,0,0.34
UZB,Uzbekistan,2020-05-04,0,0,0.34
UZB,Uzbekistan,2020-05-05,0,0,0.34
UZB,Uzbekistan,2020-05-06,0,0,0.34
UZB,Uzbekistan,2020-05-07,0,0,0.34
UZB,Uzbekistan,2020-05-08,0,0,0.34
UZB,Uzbekistan,2020-05-09,0,0,0.34
UZB,Uzbekistan,2020-05-10,0,0,0.34
UZB,Uzbekistan,2020-05-11,0,0,0.34
UZB,Uzbekistan,2020-05-12,0,0,0.34
UZB,Uzbekistan,2020-05-13,0,0,0.34
UZB,Uzbekistan,2020-05-14,0,0,0.34
UZB,Uzbekistan,2020-05-15,0,0,0.34
UZB,Uzbekistan,2020-05-16,0,0,0.34
UZB,Uzbekistan,2020-05-17,0,0,0.34
UZB,Uzbekistan,2020-05-18,0,0,0.34
UZB,Uzbekistan,2020-05-19,0,0,0.34
UZB,Uzbekistan,2020-05-20,0,0,0.34
UZB,Uzbekistan,2020-05-21,0,0,0.34
UZB,Uzbekistan,2020-05-22,0,0,0.34
UZB,Uzbekistan,2020-05-23,0,0,0.34
UZB,Uzbekistan,2020-05-24,0,0,0.34
UZB,Uzbekistan,2020-05-25,0,0,0.34
UZB,Uzbekistan,2020-05-26,0,0,0.34
UZB,Uzbekistan,2020-05-27,0,0,0.34
UZB,Uzbekistan,2020-05-28,0,0,0.34
UZB,Uzbekistan,2020-05-29,0,0,0.34
UZB,Uzbekistan,2020-05-30,0,0,0.34
UZB,Uzbekistan,2020-05-31,0,0,0.34
UZB,Uzbekistan,2020-06-01,0,0,0.34
UZB,Uzbekistan,2020-06-02,0,0,0.34
UZB,Uzbekistan,2020-06-03,0,0,0.34
UZB,Uzbekistan,2020-06-04,0,0,0.34
UZB,Uzbekistan,2020-06-05,0,0,0.34
UZB,Uzbekistan,2020-06-06,0,0,0.34
UZB,Uzbekistan,2020-06-07,0,0,0.34
UZB,Uzbekistan,2020-06-08,0,0,0.34
UZB,Uzbekistan,2020-06-09,0,0,0.34
UZB,Uzbekistan,2020-06-10,0,0,0.34
UZB,Uzbekistan,2020-06-11,0,0,0.34
UZB,Uzbekistan,2020-06-12,0,0,0.34
UZB,Uzbekistan,2020-06-13,0,0,0.34
UZB,Uzbekistan,2020-06-14,0,0,0.34
UZB,Uzbekistan,2020-06-15,0,0,0.34
UZB,Uzbekistan,2020-06-16,0,0,0.34
